Key,한국어원문,위치(Note),en,zh-TW,ja
MLUA_OPTIONUI_010,특정 스킬을 함께 갖추면 더 강한 조합 스킬로 바뀌기도 합니다.,RootDesk/MyDesk/OptionUI.mlua:154,teukjeong Skill  hamkke gajchumyeon more gangone johap Skillwith bakkwigido hapnida.,teukjeong 技能 hamkke gajchumyeon 更多 gang一 johap 技能以 bakkwigido hapnida.,teukjeong スキル hamkke gajchumyeon さらに gang1つ johap スキルで bakkwigido hapnida.
MLUA_OPTIONUI_011,"어떤 조합이 있는지는 옵션의 ""조합식""에서 확인하세요.",RootDesk/MyDesk/OptionUI.mlua:155,"You can check which combinations are available under ""Combination Formula"" in Options.",可在選項的「組合公式」中查看可用的組合。,利用可能な組み合わせは、オプションの「組み合わせ式」で確認できます。
MLUA_OPTIONUI_012,[ 좌우 화살표로 구역을 옮깁니다 ],RootDesk/MyDesk/OptionUI.mlua:157,[ jwau Arrowspyowith guyeok  olmgipnida ],[ jwau 箭矢pyo以 guyeok olmgipnida ],[ jwau 矢pyoで guyeok olmgipnida ]
MLUA_OPTIONUI_013,화면 양옆의 화살표를 누르면 다음 구역으로 넘어갑니다.,RootDesk/MyDesk/OptionUI.mlua:158,hwamyeon yangyeopof  Arrowspyo  nureumyeon Next guyeokby neomeogapnida.,hwamyeon yangyeop的 箭矢pyo nureumyeon 下一個 guyeok以 neomeogapnida.,hwamyeon yangyeopの 矢pyo nureumyeon 次 guyeokで neomeogapnida.
MLUA_OPTIONUI_014,자물쇠가 걸린 길은 그 구역의 보스를 쓰러뜨려야 열립니다.,RootDesk/MyDesk/OptionUI.mlua:159,jamulsoe  geolrin gil  geu guyeokof  Boss  sseureotteuryeoya yeolripnida.,jamulsoe geolrin gil geu guyeok的 首領 sseureotteuryeoya yeolripnida.,jamulsoe geolrin gil geu guyeokの ボス sseureotteuryeoya yeolripnida.
MLUA_OPTIONUI_015,[ 쓰러져도 끝이 아닙니다 ],RootDesk/MyDesk/OptionUI.mlua:161,[ sseureojyeodo kkeutis  anipnida ],[ sseureojyeodo kkeut anipnida ],[ sseureojyeodo kkeut anipnida ]
MLUA_OPTIONUI_016,다이아를 쓰면 쓰러진 자리에서 바로 이어할 수 있습니다.,RootDesk/MyDesk/OptionUI.mlua:162,Diamond  sseumyeon sseureojin jariin bawith is eocan can Available.,鑽石 sseumyeon sseureojin jari在 ba以 eo可以 可以 有.,ダイヤ sseumyeon sseureojin jariで baで eoできる 可能 あります.
MLUA_OPTIONUI_017,처음부터 다시 시작하면 이번 판에 모은 잡템이 골드로 바뀝니다.,RootDesk/MyDesk/OptionUI.mlua:163,cheoeumbuteo Again Starthamyeon is beon gamesin  mo  japtemis  Goldwith bakkwipnida.,cheoeumbuteo 再次 開始hamyeon beon 場在 mo japtem 金幣以 bakkwipnida.,cheoeumbuteo 再度 開始hamyeon beon 回に mo japtem ゴールドで bakkwipnida.
MLUA_OPTIONUI_018,[ 판이 끝나도 남는 것 ],RootDesk/MyDesk/OptionUI.mlua:165,[ gamesis  kkeutnado nam  thing ],[ 場 kkeutnado nam 內容 ],[ 回 kkeutnado nam もの ]
MLUA_OPTIONUI_019,"장비와 유물, 스킬 강화는 로비에 그대로 남습니다.",RootDesk/MyDesk/OptionUI.mlua:166,"Equipmentand  Artifact, Skill Upgrade  withbiin  geudaewith namseupnida.","裝備與 遺物, 技能 強化 以bi在 geudae以 namseupnida.","装備と 遺物, スキル 強化 でbiに geudaeで namseupnida."
MLUA_OPTIONUI_020,"인벤토리에서 장비를 장착하고, 합성하고, 필요 없는 것은 팔 수 있습니다.",RootDesk/MyDesk/OptionUI.mlua:167,"inbentoriin Equipment  jangchakand , hapseongand , Required None thing  pal can Available.","inbentori在 裝備 jangchak和, hapseong和, pilyo 沒有 內容 pal 可以 有.","inbentoriで 装備 jangchakと, hapseongと, pilyo なし もの pal 可能 あります."
MLUA_PKGPLAYERINVENTORY_001,강화 주문서가 부족합니다!,RootDesk/MyDesk/Inventory/Core/PkgPlayerInventory.mlua:1035,Upgrade jumunseo  Insufficient!,強化 jumunseo 不足!,強化 jumunseo 不足しています!
MLUA_PKGPLAYERINVENTORY_002,골드가 부족합니다!,RootDesk/MyDesk/Inventory/Core/PkgPlayerInventory.mlua:1039,Gold  Insufficient!,金幣 不足!,ゴールド 不足しています!
MLUA_PKGPLAYERINVENTORY_003,이미 최대 레벨입니다,RootDesk/MyDesk/Inventory/Core/PkgPlayerInventory.mlua:1043,Already Max Levelipnida,已經 最大 等級ipnida,すでに 最大 レベルipnida
MLUA_PKGPLAYERINVENTORY_004,강화할 수 없는 장비입니다,RootDesk/MyDesk/Inventory/Core/PkgPlayerInventory.mlua:1047,Upgradecan can None Equipmentipnida,強化可以 可以 沒有 裝備ipnida,強化できる 可能 なし 装備ipnida
MLUA_PKGPLAYERINVENTORY_005,강화에 실패했습니다,RootDesk/MyDesk/Inventory/Core/PkgPlayerInventory.mlua:1050,Upgradein  Failurehaessseupnida,強化在 失敗haessseupnida,強化に 失敗haessseupnida
MLUA_PLAYERINVENTORY_001,수상한 점액,RootDesk/MyDesk/PlayerInventory.mlua:134,cansangone jeomaek,可以sang一 jeomaek,可能sang1つ jeomaek
MLUA_PLAYERINVENTORY_002,낡은 가죽,RootDesk/MyDesk/PlayerInventory.mlua:135,nalk  Leather,nalk 皮革,nalk 革
MLUA_PLAYERINVENTORY_003,이블아이의 꼬리,RootDesk/MyDesk/PlayerInventory.mlua:138,is beulais of  Tail,beula的 尾巴,beulaの 尻尾
MLUA_PLAYERINVENTORY_004,커즈아이의 꼬리,RootDesk/MyDesk/PlayerInventory.mlua:139,keojeuais of  Tail,keojeua的 尾巴,keojeuaの 尻尾
MLUA_PLAYERINVENTORY_005,달팽이의 껍질,RootDesk/MyDesk/PlayerInventory.mlua:142,dalpaengis of  Shell,dalpaeng的 外殼,dalpaengの 殻
MLUA_PLAYERINVENTORY_006,변형된 달팽이의 껍질,RootDesk/MyDesk/PlayerInventory.mlua:143,byeonhyeongdoen dalpaengis of  Shell,byeonhyeongdoen dalpaeng的 外殼,byeonhyeongdoen dalpaengの 殻
MLUA_PLAYERINVENTORY_007,버섯의 포자,RootDesk/MyDesk/PlayerInventory.mlua:144,beoseosof  poja,beoseos的 poja,beoseosの poja
MLUA_PLAYERINVENTORY_008,빨간 달팽이의 껍질,RootDesk/MyDesk/PlayerInventory.mlua:145,Red dalpaengis of  Shell,紅色 dalpaeng的 外殼,赤い dalpaengの 殻
MLUA_PLAYERINVENTORY_009,돼지의 꼬리,RootDesk/MyDesk/PlayerInventory.mlua:146,dwaejiof  Tail,dwaeji的 尾巴,dwaejiの 尻尾
MLUA_PLAYERINVENTORY_010,주니어 부기의 뿔,RootDesk/MyDesk/PlayerInventory.mlua:147,Jr. bugiof  Horn,小 bugi的 角,ジュニア bugiの 角
MLUA_PLAYERINVENTORY_011,스텀프의 눈물,RootDesk/MyDesk/PlayerInventory.mlua:148,seuteompeuof  nunmul,seuteompeu的 nunmul,seuteompeuの nunmul
MLUA_PLAYERINVENTORY_012,옥토퍼스의 다리,RootDesk/MyDesk/PlayerInventory.mlua:149,oktopeoseuof  dari,oktopeoseu的 dari,oktopeoseuの dari
MLUA_PLAYERINVENTORY_013,리본,RootDesk/MyDesk/PlayerInventory.mlua:150,ribon,ribon,ribon
MLUA_PLAYERINVENTORY_014,음흉한 여우의 꼬리,RootDesk/MyDesk/PlayerInventory.mlua:153,eumhyungone yeouof  Tail,eumhyung一 yeou的 尾巴,eumhyung1つ yeouの 尻尾
MLUA_PLAYERINVENTORY_015,주황버섯의 갓,RootDesk/MyDesk/PlayerInventory.mlua:154,juhwangbeoseosof  gas,juhwangbeoseos的 gas,juhwangbeoseosの gas
MLUA_PLAYERINVENTORY_016,로랑의 집게발,RootDesk/MyDesk/PlayerInventory.mlua:157,withrangof  jipgeshots,以rang的 jipge發,でrangの jipge発
MLUA_PLAYERINVENTORY_017,엄티의 등껍질,RootDesk/MyDesk/PlayerInventory.mlua:158,eomtiof  deungShell,eomti的 deung外殼,eomtiの deung殻
MLUA_PLAYERINVENTORY_018,클랑의 집게발,RootDesk/MyDesk/PlayerInventory.mlua:159,keulrangof  jipgeshots,keulrang的 jipge發,keulrangの jipge発
MLUA_PLAYERINVENTORY_019,날치,RootDesk/MyDesk/PlayerInventory.mlua:162,nalchi,nalchi,nalchi
MLUA_PLAYERINVENTORY_020,조개껍데기,RootDesk/MyDesk/PlayerInventory.mlua:163,jokkeopdegi,jo個kkeopdegi,jo個kkeopdegi
MLUA_PLAYERINVENTORY_021,노란 불가사리의 다리,RootDesk/MyDesk/PlayerInventory.mlua:164,noran bul sariof  dari,noran bulsari的 dari,noran bulsariの dari
MLUA_PLAYERINVENTORY_022,뿔버섯의 갓,RootDesk/MyDesk/PlayerInventory.mlua:167,Hornbeoseosof  gas,角beoseos的 gas,角beoseosの gas
MLUA_PLAYERINVENTORY_023,좀비 머쉬맘의 포자,RootDesk/MyDesk/PlayerInventory.mlua:168,jombi meoswimamof  poja,jombi meoswimam的 poja,jombi meoswimamの poja
MLUA_PLAYERINVENTORY_024,빛나는 박쥐 날개,RootDesk/MyDesk/PlayerInventory.mlua:171,bichna  bakjwi nal,bichna bakjwi 翅膀,bichna bakjwi 翼
MLUA_PLAYERINVENTORY_025,스톤골렘의 돌조각,RootDesk/MyDesk/PlayerInventory.mlua:174,Stonegolremof  Stone Fragment,石golrem的 dol碎片,ストーンgolremの dol欠片
MLUA_PLAYERINVENTORY_026,다크 스톤골렘의 돌조각,RootDesk/MyDesk/PlayerInventory.mlua:175,Dark Stonegolremof  Stone Fragment,暗 石golrem的 dol碎片,ダーク ストーンgolremの dol欠片
MLUA_PLAYERINVENTORY_027,믹스골렘의 조각,RootDesk/MyDesk/PlayerInventory.mlua:176,mikseugolremof  Fragment,mikseugolrem的 碎片,mikseugolremの 欠片
MLUA_PLAYERINVENTORY_028,아이스 믹스골렘의 조각,RootDesk/MyDesk/PlayerInventory.mlua:177,Ice mikseugolremof  Fragment,冰 mikseugolrem的 碎片,アイス mikseugolremの 欠片
MLUA_PLAYERINVENTORY_029,페어리의 더듬이,RootDesk/MyDesk/PlayerInventory.mlua:178,peeoriof  moredeumis,peeori的 更多deum,peeoriの さらにdeum
MLUA_PLAYERINVENTORY_030,로얄페어리의 날개,RootDesk/MyDesk/PlayerInventory.mlua:179,withyalpeeoriof  nal,以yalpeeori的 翅膀,でyalpeeoriの 翼
MLUA_PLAYERINVENTORY_031,그레이의 촉수,RootDesk/MyDesk/PlayerInventory.mlua:182,geureis of  chokcan,geure的 chok可以,geureの chok可能
MLUA_PLAYERINVENTORY_032,반딧불 슬라임의 방울,RootDesk/MyDesk/PlayerInventory.mlua:185,bandisbul seulraimof  Bell,bandisbul seulraim的 bangul,bandisbul seulraimの bangul
MLUA_PLAYERINVENTORY_033,페어리 슬라임의 방울,RootDesk/MyDesk/PlayerInventory.mlua:186,peeori seulraimof  Bell,peeori seulraim的 bangul,peeori seulraimの bangul
MLUA_PLAYERINVENTORY_034,워터 엘리먼트의 정수,RootDesk/MyDesk/PlayerInventory.mlua:187,woteo elrimeonteuof  Essence,woteo elrimeonteu的 精髓,woteo elrimeonteuの エッセンス
MLUA_PLAYERINVENTORY_035,트리 엘리먼트의 나뭇잎,RootDesk/MyDesk/PlayerInventory.mlua:188,teuri elrimeonteuof  namusip,teuri elrimeonteu的 namusip,teuri elrimeonteuの namusip
MLUA_PLAYERINVENTORY_036,미스틱 위습의 신비한 가루,RootDesk/MyDesk/PlayerInventory.mlua:189,miseutick wiseupof  sinbione  ru,miseu跳 wiseup的 sinbi一 ru,miseuティック wiseupの sinbi1つ ru
MLUA_PLAYERINVENTORY_037,하급 마법책,RootDesk/MyDesk/PlayerInventory.mlua:190,hageup Magicchaek,hageup mabeopchaek,hageup mabeopchaek
MLUA_PLAYERINVENTORY_038,루팡의 바나나,RootDesk/MyDesk/PlayerInventory.mlua:193,rupangof  banana,rupang的 banana,rupangの banana
MLUA_PLAYERINVENTORY_039,재규어의 발톱,RootDesk/MyDesk/PlayerInventory.mlua:194,jaegyueoof  Claw,jaegyueo的 爪,jaegyueoの 爪
MLUA_PLAYERINVENTORY_040,바나나 갈매기의 깃털,RootDesk/MyDesk/PlayerInventory.mlua:195,banana galmaegiof  gisteol,banana galmaegi的 gisteol,banana galmaegiの gisteol
MLUA_PLAYERINVENTORY_041,좀비루팡이 남긴 바나나 껍질,RootDesk/MyDesk/PlayerInventory.mlua:196,jombirupangis  namgin banana Shell,jombirupang namgin banana 外殼,jombirupang namgin banana 殻
MLUA_PLAYERINVENTORY_042,주니어 네키의 가죽,RootDesk/MyDesk/PlayerInventory.mlua:199,Jr. nekiof  Leather,小 neki的 皮革,ジュニア nekiの 革
MLUA_PLAYERINVENTORY_043,리게이터의 가죽,RootDesk/MyDesk/PlayerInventory.mlua:200,rigeis teoof  Leather,rigeteo的 皮革,rigeteoの 革
MLUA_PLAYERINVENTORY_044,크로코의 가죽,RootDesk/MyDesk/PlayerInventory.mlua:201,keuwithkoof  Leather,keu以ko的 皮革,keuでkoの 革
MLUA_PLAYERINVENTORY_045,늪진흙괴물의 진흙,RootDesk/MyDesk/PlayerInventory.mlua:202,neupjinheulkgoemulof  jinheulk,neupjinheulkgoemul的 jinheulk,neupjinheulkgoemulの jinheulk
MLUA_PLAYERINVENTORY_046,새싹진흙괴물의 새싹,RootDesk/MyDesk/PlayerInventory.mlua:203,saessakjinheulkgoemulof  saessak,saessakjinheulkgoemul的 saessak,saessakjinheulkgoemulの saessak
MLUA_PLAYERINVENTORY_047,멜러디의 빗자루,RootDesk/MyDesk/PlayerInventory.mlua:204,melreodiof  bisjaru,melreodi的 bisjaru,melreodiの bisjaru
MLUA_PLAYERINVENTORY_048,스티지의 날개,RootDesk/MyDesk/PlayerInventory.mlua:205,seutijiof  nal,seutiji的 翅膀,seutijiの 翼
MLUA_PLAYERINVENTORY_049,주니어 레이스의 뼈,RootDesk/MyDesk/PlayerInventory.mlua:208,Jr. reis seuof  Bone,小 reseu的 骨頭,ジュニア reseuの 骨
MLUA_PLAYERINVENTORY_050,레이스의 뼈,RootDesk/MyDesk/PlayerInventory.mlua:209,reis seuof  Bone,reseu的 骨頭,reseuの 骨
MLUA_PLAYERINVENTORY_051,스켈독의 뼈,RootDesk/MyDesk/PlayerInventory.mlua:210,seukeldokof  Bone,seukeldok的 骨頭,seukeldokの 骨
MLUA_PLAYERINVENTORY_052,머미독의 붕대,RootDesk/MyDesk/PlayerInventory.mlua:211,meomidokof  bungdae,meomidok的 bungdae,meomidokの bungdae
MLUA_PLAYERINVENTORY_053,쉐도우 듀어러의 결정,RootDesk/MyDesk/PlayerInventory.mlua:215,Shadow dyueoreoof  Crystal,暗影 dyueoreo的 結晶,シャドー dyueoreoの 結晶
MLUA_PLAYERINVENTORY_054,자이언트 쉐도우의 파편,RootDesk/MyDesk/PlayerInventory.mlua:216,jais eonteu Shadowof  papyeon,jaeonteu 暗影的 papyeon,jaeonteu シャドーの papyeon
MLUA_PLAYERINVENTORY_055,쉐도우 블레이드의 그림자 구슬,RootDesk/MyDesk/PlayerInventory.mlua:217,Shadow Bladeof  Shadow guseul,暗影 刀刃的 暗影 guseul,シャドー ブレードの 影 guseul
MLUA_PLAYERINVENTORY_056,오다군 정찰병의 철판,RootDesk/MyDesk/PlayerInventory.mlua:218,odagun jeongchalbyeongof  cheolgames,odagun jeongchalbyeong的 cheol場,odagun jeongchalbyeongの cheol回
MLUA_PLAYERINVENTORY_057,스타픽시의 별조각,RootDesk/MyDesk/PlayerInventory.mlua:225,seuhitspiksiof  byeolFragment,seu擊piksi的 byeol碎片,seuヒットpiksiの byeol欠片
MLUA_PLAYERINVENTORY_058,루나픽시의 달조각,RootDesk/MyDesk/PlayerInventory.mlua:226,runapiksiof  dalFragment,runapiksi的 dal碎片,runapiksiの dal欠片
MLUA_PLAYERINVENTORY_059,네펜데스의 씨앗,RootDesk/MyDesk/PlayerInventory.mlua:227,nependeseuof  Seed,nependeseu的 種子,nependeseuの 種
MLUA_PLAYERINVENTORY_060,러스터픽시의 빛나는 날개,RootDesk/MyDesk/PlayerInventory.mlua:228,reoseuteopiksiof  bichna  nal,reoseuteopiksi的 bichna 翅膀,reoseuteopiksiの bichna 翼
MLUA_PLAYERINVENTORY_061,고스트픽시의 투명한 조각,RootDesk/MyDesk/PlayerInventory.mlua:229,Ghostpiksiof  tu targetsone Fragment,幽靈piksi的 tu個目標一 碎片,ゴーストpiksiの tu体1つ 欠片
MLUA_PLAYERINVENTORY_062,다크네펜데스의 씨앗,RootDesk/MyDesk/PlayerInventory.mlua:230,Darknependeseuof  Seed,暗nependeseu的 種子,ダークnependeseuの 種
MLUA_PLAYERINVENTORY_063,거대네펜데스의 씨앗,RootDesk/MyDesk/PlayerInventory.mlua:234,geodaenependeseuof  Seed,geodaenependeseu的 種子,geodaenependeseuの 種
MLUA_PLAYERINVENTORY_064,샐리온의 꼬리,RootDesk/MyDesk/PlayerInventory.mlua:241,saelrionof  Tail,saelrion的 尾巴,saelrionの 尻尾
MLUA_PLAYERINVENTORY_065,라이오너의 꼬리,RootDesk/MyDesk/PlayerInventory.mlua:242,rais oneoof  Tail,raoneo的 尾巴,raoneoの 尻尾
MLUA_PLAYERINVENTORY_066,루이넬의 꼬리,RootDesk/MyDesk/PlayerInventory.mlua:243,ruis nelof  Tail,runel的 尾巴,runelの 尻尾
MLUA_PLAYERINVENTORY_067,저빌의 치아,RootDesk/MyDesk/PlayerInventory.mlua:244,jeobilof  Tooth,jeobil的 牙齒,jeobilの 歯
MLUA_PLAYERINVENTORY_068,골든 저빌의 망토,RootDesk/MyDesk/PlayerInventory.mlua:245,Golden jeobilof  Cloak,黃金 jeobil的 披風,ゴールデン jeobilの マント
MLUA_PLAYERINVENTORY_069,페넥의 창,RootDesk/MyDesk/PlayerInventory.mlua:246,penekof  chang,penek的 chang,penekの chang
MLUA_PLAYERINVENTORY_070,골든 페넥의 방패,RootDesk/MyDesk/PlayerInventory.mlua:247,Golden penekof  bangpae,黃金 penek的 bangpae,ゴールデン penekの bangpae
MLUA_PLAYERINVENTORY_071,스코피의 투구,RootDesk/MyDesk/PlayerInventory.mlua:248,seukopiof  Helmet,seukopi的 頭盔,seukopiの ヘルム
MLUA_PLAYERINVENTORY_072,골든 스코피의 투구,RootDesk/MyDesk/PlayerInventory.mlua:249,Golden seukopiof  Helmet,黃金 seukopi的 頭盔,ゴールデン seukopiの ヘルム
MLUA_PLAYERINVENTORY_073,맘무트의 꼬리,RootDesk/MyDesk/PlayerInventory.mlua:250,mammuteuof  Tail,mammuteu的 尾巴,mammuteuの 尻尾
MLUA_PLAYERINVENTORY_074,골든 맘무트의 상아,RootDesk/MyDesk/PlayerInventory.mlua:251,Golden mammuteuof  sanga,黃金 mammuteu的 sanga,ゴールデン mammuteuの sanga
MLUA_PLAYERINVENTORY_075,주니어 샐리온의 불꽃 구슬,RootDesk/MyDesk/PlayerInventory.mlua:254,Jr. saelrionof  bulkkoch guseul,小 saelrion的 bulkkoch guseul,ジュニア saelrionの bulkkoch guseul
MLUA_PLAYERINVENTORY_076,주니어 라이오너의 번개 주화,RootDesk/MyDesk/PlayerInventory.mlua:255,Jr. rais oneoof  beon juhwa,小 raoneo的 閃電 juhwa,ジュニア raoneoの 雷 juhwa
MLUA_PLAYERINVENTORY_077,주니어 그류핀의 얼음 돌,RootDesk/MyDesk/PlayerInventory.mlua:256,Jr. geuryupinof  Ice dol,小 geuryupin的 冰 dol,ジュニア geuryupinの 氷 dol
MLUA_PLAYERINVENTORY_078,주니어 루이넬의 보랏빛 주화,RootDesk/MyDesk/PlayerInventory.mlua:257,Jr. ruis nelof  borasbich juhwa,小 runel的 borasbich juhwa,ジュニア runelの borasbich juhwa
MLUA_PLAYERINVENTORY_079,트라고스의 돌조각,RootDesk/MyDesk/PlayerInventory.mlua:258,teuragoseuof  Stone Fragment,teuragoseu的 dol碎片,teuragoseuの dol欠片
MLUA_PLAYERINVENTORY_080,캐피바라의 황금 결정,RootDesk/MyDesk/PlayerInventory.mlua:259,kaepibaraof  hwanggeum Crystal,kaepibara的 hwanggeum 結晶,kaepibaraの hwanggeum 結晶
MLUA_PLAYERINVENTORY_081,발광 박쥐의 날개,RootDesk/MyDesk/PlayerInventory.mlua:263,shotsgwang bakjwiof  nal,發gwang bakjwi的 翅膀,発gwang bakjwiの 翼
MLUA_PLAYERINVENTORY_082,불안정한 에르다스의 정수,RootDesk/MyDesk/PlayerInventory.mlua:267,bulanjeongone in reudaseuof  Essence,bulanjeong一 在reudaseu的 精髓,bulanjeong1つ にreudaseuの エッセンス
MLUA_PLAYERINVENTORY_083,알 수 없는 티켓,RootDesk/MyDesk/PlayerInventory.mlua:269 | RootDesk/MyDesk/UI/ShadowShopUI.mlua:40 | /ui/ShadowShopGroup/Panel/List/Item2/NameText,al can None tikes,al 可以 沒有 tikes,al 可能 なし tikes
MLUA_PLAYERINVENTORY_084,알 수 없는 열쇠,RootDesk/MyDesk/PlayerInventory.mlua:273,al can None yeolsoe,al 可以 沒有 yeolsoe,al 可能 なし yeolsoe
MLUA_PLAYERINVENTORY_085,알 수 없는 메달,RootDesk/MyDesk/PlayerInventory.mlua:278,al can None medal,al 可以 沒有 medal,al 可能 なし medal
MLUA_PLAYERINVENTORY_086,검투사의 증표,RootDesk/MyDesk/PlayerInventory.mlua:285,geomtusaof  jeungpyo,geomtusa的 jeungpyo,geomtusaの jeungpyo
MLUA_PLAYERINVENTORY_087,리티의 털뭉치,RootDesk/MyDesk/PlayerInventory.mlua:293,ritiof  teolmungchi,riti的 teolmungchi,ritiの teolmungchi
MLUA_PLAYERINVENTORY_088,다크 리티의 털뭉치,RootDesk/MyDesk/PlayerInventory.mlua:294,Dark ritiof  teolmungchi,暗 riti的 teolmungchi,ダーク ritiの teolmungchi
MLUA_PLAYERINVENTORY_089,뻣뻣한 깃털,RootDesk/MyDesk/PlayerInventory.mlua:295,ppeosppeosone gisteol,ppeosppeos一 gisteol,ppeosppeos1つ gisteol
MLUA_PLAYERINVENTORY_090,눈덩이,RootDesk/MyDesk/PlayerInventory.mlua:296,nundeongis,nundeong,nundeong
MLUA_PLAYERINVENTORY_091,다크 주니어 예티의 가죽,RootDesk/MyDesk/PlayerInventory.mlua:297,Dark Jr. yetiof  Leather,暗 小 yeti的 皮革,ダーク ジュニア yetiの 革
MLUA_PLAYERINVENTORY_092,페페 코인,RootDesk/MyDesk/PlayerInventory.mlua:298,Pepe Coin,企鵝 硬幣,ペペ コイン
MLUA_PLAYERINVENTORY_093,다크 페페의 부리,RootDesk/MyDesk/PlayerInventory.mlua:299,Dark Pepeof  buri,暗 企鵝的 buri,ダーク ペペの buri
MLUA_PLAYERINVENTORY_094,헥터의 꼬리,RootDesk/MyDesk/PlayerInventory.mlua:300,hekteoof  Tail,hekteo的 尾巴,hekteoの 尻尾
MLUA_PLAYERINVENTORY_095,화이트팽의 꼬리,RootDesk/MyDesk/PlayerInventory.mlua:301,hwais teupaengof  Tail,hwateupaeng的 尾巴,hwateupaengの 尻尾
MLUA_PLAYERINVENTORY_096,생크림,RootDesk/MyDesk/PlayerInventory.mlua:302,saengkeurim,saengkeurim,saengkeurim
MLUA_PLAYERINVENTORY_097,젤라틴,RootDesk/MyDesk/PlayerInventory.mlua:309,jelratin,jelratin,jelratin
MLUA_PLAYERINVENTORY_098,예티의 뿔,RootDesk/MyDesk/PlayerInventory.mlua:310,yetiof  Horn,yeti的 角,yetiの 角
MLUA_PLAYERINVENTORY_099,다크 예티의 뿔,RootDesk/MyDesk/PlayerInventory.mlua:311,Dark yetiof  Horn,暗 yeti的 角,ダーク yetiの 角
MLUA_PLAYERINVENTORY_100,얼음 조각,RootDesk/MyDesk/PlayerInventory.mlua:312,Ice Fragment,冰 碎片,氷 欠片
MLUA_PLAYERINVENTORY_101,차가운 얼음조각,RootDesk/MyDesk/PlayerInventory.mlua:313,cha un IceFragment,chaun 冰碎片,chaun 氷欠片
MLUA_PLAYERINVENTORY_102,웨어울프의 발톱,RootDesk/MyDesk/PlayerInventory.mlua:319,weeoulpeuof  Claw,weeoulpeu的 爪,weeoulpeuの 爪
MLUA_PLAYERINVENTORY_103,라이칸스로프의 발톱,RootDesk/MyDesk/PlayerInventory.mlua:320,rais kanseuwithpeuof  Claw,rakanseu以peu的 爪,rakanseuでpeuの 爪
MLUA_PLAYERINVENTORY_104,눈송이 결정,RootDesk/MyDesk/PlayerInventory.mlua:321,nunsongis  Crystal,nunsong 結晶,nunsong 結晶
MLUA_PLAYERINVENTORY_105,플라이아이의 눈알,RootDesk/MyDesk/PlayerInventory.mlua:322,peulrais ais of  nunal,peulraa的 nunal,peulraaの nunal
MLUA_PLAYERINVENTORY_106,레인디어의 뿔,RootDesk/MyDesk/PlayerInventory.mlua:328,reindieoof  Horn,reindieo的 角,reindieoの 角
MLUA_PLAYERINVENTORY_107,블러드 레인디어의 방울,RootDesk/MyDesk/PlayerInventory.mlua:329,beulreodeu reindieoof  Bell,beulreodeu reindieo的 bangul,beulreodeu reindieoの bangul
