Key,Source,Note,ko,en,zh-tw,ja
MLUA_WEAPONTIERDATALOGIC_072,적 100마리 처치 시 Lv.3 에너지 볼트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:335,적 100마리 처치 시 Lv.3 에너지 볼트,Lv.3 Energy Bolt after defeating 100 enemies,擊敗100個敵人後獲得 Lv.3 能量彈,敵を100体倒すと Lv.3 エナジーボルト
MLUA_WEAPONTIERDATALOGIC_073,적 100마리 처치 시 Lv.3 페페,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:336,적 100마리 처치 시 Lv.3 페페,Lv.3 Pepe after defeating 100 enemies,擊敗100個敵人後獲得 Lv.3 佩佩,敵を100体倒すと Lv.3 ペペ
MLUA_WEAPONTIERDATALOGIC_074,케이그,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:341,케이그,Kage,影杖,ケイグ
MLUA_WEAPONTIERDATALOGIC_075,드래곤 스태프,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:356,드래곤 스태프,Dragon Staff,龍之法杖,ドラゴンスタッフ
MLUA_WEAPONTIERDATALOGIC_076,쿨타임,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:358,쿨타임,Cooldown,冷卻時間,クールタイム
MLUA_WEAPONTIERDATALOGIC_077,쟈이힌 스태프,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:371,쟈이힌 스태프,Jaihin Staff,賈伊欣法杖,ジャイヒンスタッフ
MLUA_WEAPONTIERDATALOGIC_078,Lv.5 썬더 볼트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:388,Lv.5 썬더 볼트,Lv.5 Thunder Bolt,Lv.5 雷電術,Lv.5 サンダーボルト
MLUA_WEAPONTIERDATALOGIC_079,Lv.5 썬더 커터,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:389,Lv.5 썬더 커터,Lv.5 Thunder Cutter,Lv.5 雷刃,Lv.5 サンダーカッター
MLUA_WEAPONTIERDATALOGIC_080,Lv.5 에너지 볼트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:390,Lv.5 에너지 볼트,Lv.5 Energy Bolt,Lv.5 能量彈,Lv.5 エナジーボルト
MLUA_WEAPONTIERDATALOGIC_081,Lv.5 페페,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:391,Lv.5 페페,Lv.5 Pepe,Lv.5 佩佩,Lv.5 ペペ
MLUA_WEAPONTIERDATALOGIC_082,무명의 은반지,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:419,무명의 은반지,Nameless Silver Ring,無名的銀戒指,名もなき銀の指輪
MLUA_WEAPONTIERDATALOGIC_083,여명의 금반지,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:421,여명의 금반지,Golden Ring of Dawn,黎明的金戒指,夜明けの金の指輪
MLUA_WEAPONTIERDATALOGIC_084,서리꽃 반지,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:423,서리꽃 반지,Frostflower Ring,霜花戒指,霜花の指輪
MLUA_WEAPONTIERDATALOGIC_085,천사의 맹세,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:425,천사의 맹세,Angel's Oath,天使的誓言,天使の誓い
MLUA_WEAPONTIERDATALOGIC_086,페어리퀸의 눈물,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:427,페어리퀸의 눈물,Fairy Queen's Tear,妖精女王的眼淚,妖精女王の涙
MLUA_WEAPONTIERDATALOGIC_087,심연의 눈동자,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:429,심연의 눈동자,Eye of the Abyss,深淵之瞳,深淵の瞳
MLUA_WEAPONTIERDATALOGIC_088,워 보우,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:435,워 보우,War Bow,戰鬥之弓,ウォーボウ
MLUA_WEAPONTIERDATALOGIC_089,레드 바이퍼,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:436,레드 바이퍼,Red Viper,赤色毒蛇,レッドバイパー
MLUA_WEAPONTIERDATALOGIC_090,기본 공격 피해량 {P}% 증가,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:436 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:438,기본 공격 피해량 {P}% 증가,Basic Attack Damage +{P}%,普通攻擊傷害增加 {P}%,通常攻撃ダメージ {P}%増加
MLUA_WEAPONTIERDATALOGIC_091,봉황위궁,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:437,봉황위궁,Phoenix Bow,鳳凰衛弓,鳳凰衛弓
MLUA_WEAPONTIERDATALOGIC_092,적 10마리 처치 시 추가 기본 공격,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:437,적 10마리 처치 시 추가 기본 공격,Extra Basic Attack after defeating 10 enemies,擊敗10個敵人後追加普通攻擊,敵を10体倒すと通常攻撃を追加
MLUA_WEAPONTIERDATALOGIC_093,골든 아룬드,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:438,골든 아룬드,Golden Arund,黃金阿倫德,ゴールデンアルンド
MLUA_WEAPONTIERDATALOGIC_094,메투스,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:439,메투스,Metus,梅圖斯,メトゥス
MLUA_WEAPONTIERDATALOGIC_095,골든 니스록,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:440,골든 니스록,Golden Nisrock,黃金尼斯洛克,ゴールデンニスロック
MLUA_WEAPONTIERDATALOGIC_096,기본 공격 시 {P}% 확률로 추가 공격 1회 발동,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:440,기본 공격 시 {P}% 확률로 추가 공격 1회 발동,{P}% chance on Basic Attack to trigger 1 extra attack,普通攻擊時有 {P}% 機率發動1次追加攻擊,通常攻撃時に{P}%の確率で追加攻撃が1回発動
MLUA_WEAPONTIERDATALOGIC_097,양손검,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:445,양손검,Two-Handed Sword,雙手劍,両手剣
MLUA_WEAPONTIERDATALOGIC_098,하이랜더,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:446,하이랜더,Highlander,高地人,ハイランダー
MLUA_WEAPONTIERDATALOGIC_099,공격력 {P}%,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:446 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:448,공격력 {P}%,ATK {P}%,攻擊力 {P}%,攻撃力 {P}%
MLUA_WEAPONTIERDATALOGIC_100,그리스,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:447,그리스,Gris,葛利斯,グリス
MLUA_WEAPONTIERDATALOGIC_101,적 30마리 처치 시 HP {P}% 회복,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:447,적 30마리 처치 시 HP {P}% 회복,Restore {P}% HP after defeating 30 enemies,擊敗30個敵人後恢復 {P}% HP,敵を30体倒すとHPを{P}%回復
MLUA_WEAPONTIERDATALOGIC_102,그륜힐,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:448,그륜힐,Gryunhil,古倫希爾,グリュンヒル
MLUA_WEAPONTIERDATALOGIC_103,청운검,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:449,청운검,Cloud Blade,青雲劍,青雲剣
MLUA_WEAPONTIERDATALOGIC_104,받는 피해 {P}% 감소,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:449 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:470,받는 피해 {P}% 감소,Damage taken -{P}%,受到傷害減少 {P}%,被ダメージ {P}%減少
MLUA_WEAPONTIERDATALOGIC_105,참화도,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:450,참화도,Calamity Blade,慘禍刀,惨禍刀
MLUA_WEAPONTIERDATALOGIC_106,HP 30% 이하 시 공격력 {P}% 증가,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:450,HP 30% 이하 시 공격력 {P}% 증가,ATK +{P}% when HP is 30% or less,HP 30%以下時攻擊力增加 {P}%,HP30%以下のとき攻撃力 {P}%増加
MLUA_WEAPONTIERDATALOGIC_107,삼각 자마다르,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:455,삼각 자마다르,Triangular Jamadhar,三角拳刃,三角ジャマダハル
MLUA_WEAPONTIERDATALOGIC_108,태극부채,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:456,태극부채,Taeguk Fan,太極扇,太極扇
MLUA_WEAPONTIERDATALOGIC_109,게타,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:457,게타,Geta,木屐,ゲタ
MLUA_WEAPONTIERDATALOGIC_110,"몬스터 30마리 처치 시 치명타 확률 {P}% 증가(10초), 지속시간동안 갱신X",RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:457,"몬스터 30마리 처치 시 치명타 확률 {P}% 증가(10초), 지속시간동안 갱신X",Critical Rate +{P}% for 10s after defeating 30 monsters (doesn't refresh while active),擊敗30隻怪物後爆擊率增加 {P}%(10秒)，持續期間內不會刷新,モンスターを30体倒すとクリティカル率 {P}%増加(10秒)、持続中は更新されない
MLUA_WEAPONTIERDATALOGIC_111,용천권,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:458,용천권,Dragon Fist,龍泉拳,竜泉拳
MLUA_WEAPONTIERDATALOGIC_112,바키트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:459,바키트,Bakit,巴基特,バキット
MLUA_WEAPONTIERDATALOGIC_113,블러드 대거,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:460,블러드 대거,Blood Dagger,鮮血匕首,ブラッドダガー
MLUA_WEAPONTIERDATALOGIC_114,"기본 공격시 {C}% 확률 치명타 피해 {P}% 증가(10초), 지속시간동안 갱신X",RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:460,"기본 공격시 {C}% 확률 치명타 피해 {P}% 증가(10초), 지속시간동안 갱신X",{C}% chance on Basic Attack: Critical Damage +{P}% for 10s (doesn't refresh while active),普通攻擊時有 {C}% 機率爆擊傷害增加 {P}%(10秒)，持續期間內不會刷新,通常攻撃時に{C}%の確率でクリティカルダメージ {P}%増加(10秒)、持続中は更新されない
MLUA_WEAPONTIERDATALOGIC_115,드라카즈 제복,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:465,드라카즈 제복,Drakaz Uniform,德拉卡茲制服,ドラカズの制服
MLUA_WEAPONTIERDATALOGIC_116,다크 오로라 로브,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:466,다크 오로라 로브,Dark Aurora Robe,黑暗極光長袍,ダークオーロラローブ
MLUA_WEAPONTIERDATALOGIC_117,전투 시작 시 최대 HP의 {P}% 보호막 획득,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:466 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:478,전투 시작 시 최대 HP의 {P}% 보호막 획득,Gain a shield equal to {P}% of Max HP at the start of battle,戰鬥開始時獲得最大HP {P}% 的護盾,戦闘開始時に最大HPの{P}%のシールドを獲得
MLUA_WEAPONTIERDATALOGIC_118,빛의 수련기사 로브,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:467,빛의 수련기사 로브,Robe of the Knight-in-Training of Light,光之見習騎士長袍,光の見習い騎士のローブ
MLUA_WEAPONTIERDATALOGIC_119,몬스터 50마리 처치 시 HP {P}% 회복,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:467 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:479,몬스터 50마리 처치 시 HP {P}% 회복,Restore {P}% HP after defeating 50 monsters,擊敗50隻怪物後恢復 {P}% HP,モンスターを50体倒すとHPを{P}%回復
MLUA_WEAPONTIERDATALOGIC_120,여제의 쓸만한 로브,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:470,여제의 쓸만한 로브,Empress's Handy Robe,女皇的實用長袍,女帝の使えるローブ
MLUA_WEAPONTIERDATALOGIC_121,템페스트 후드로브,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:471,템페스트 후드로브,Tempest Hooded Robe,暴風連帽長袍,テンペストフードローブ
MLUA_WEAPONTIERDATALOGIC_122,HP 30% 이하일 때 받는 피해 {P}% 감소,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:471 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:481,HP 30% 이하일 때 받는 피해 {P}% 감소,Damage taken -{P}% when HP is 30% or less,HP 30%以下時受到傷害減少 {P}%,HP30%以下のとき被ダメージ {P}%減少
MLUA_WEAPONTIERDATALOGIC_123,얼티밋 슈트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:472,얼티밋 슈트,Ultimate Suit,究極套裝,アルティメットスーツ
MLUA_WEAPONTIERDATALOGIC_124,치명적인 피해를 받을 때 5초 무적(전투당 1회),RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:472,치명적인 피해를 받을 때 5초 무적(전투당 1회),5s of invincibility when taking fatal damage (once per battle),受到致命傷害時無敵5秒(每場戰鬥1次),致命的なダメージを受けたとき5秒間無敵(戦闘ごとに1回)
MLUA_WEAPONTIERDATALOGIC_125,기사단 제복,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:477,기사단 제복,Knights' Uniform,騎士團制服,騎士団の制服
MLUA_WEAPONTIERDATALOGIC_126,10주년 화이트 슈트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:478,10주년 화이트 슈트,10th Anniversary White Suit,10週年白色套裝,10周年ホワイトスーツ
MLUA_WEAPONTIERDATALOGIC_127,메이플 베릴 리센느,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:479,메이플 베릴 리센느,Maple Beryl Ricenne,楓葉綠柱石禮服,メイプルベリルリセンヌ
MLUA_WEAPONTIERDATALOGIC_128,메이플 래티넘 리센느,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:480,메이플 래티넘 리센느,Maple Platinum Ricenne,楓葉白金禮服,メイプルプラチナムリセンヌ
MLUA_WEAPONTIERDATALOGIC_129,피격 시 {P}% 확률로 피해 무효화,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:480,피격 시 {P}% 확률로 피해 무효화,{P}% chance to nullify damage when hit,受到攻擊時有 {P}% 機率使傷害無效,被弾時に{P}%の確率でダメージを無効化
MLUA_WEAPONTIERDATALOGIC_130,메이플 이올렛 슈트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:481,메이플 이올렛 슈트,Maple Iolite Suit,楓葉堇青石套裝,メイプルアイオライトスーツ
MLUA_WEAPONTIERDATALOGIC_131,10주년 블랙 슈트,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:482,10주년 블랙 슈트,10th Anniversary Black Suit,10週年黑色套裝,10周年ブラックスーツ
MLUA_WEAPONTIERDATALOGIC_132,HP가 20% 이하가 되면 즉시 HP {P}% 회복(전투당 1회),RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:482,HP가 20% 이하가 되면 즉시 HP {P}% 회복(전투당 1회),Instantly restore {P}% HP when HP drops to 20% or less (once per battle),HP降至20%以下時立即恢復 {P}% HP(每場戰鬥1次),HPが20%以下になると即座にHPを{P}%回復(戦闘ごとに1回)
MLUA_WEAPONTIERDATALOGIC_133,신문지 투구,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:487,신문지 투구,Newspaper Helmet,報紙頭盔,新聞紙のかぶと
MLUA_WEAPONTIERDATALOGIC_134,본 헬름,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:488,본 헬름,Bone Helm,骨製頭盔,ボーンヘルム
MLUA_WEAPONTIERDATALOGIC_135,공격력 +{P}%,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:488 | RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:490,공격력 +{P}%,ATK +{P}%,攻擊力 +{P}%,攻撃力 +{P}%
MLUA_WEAPONTIERDATALOGIC_136,자쿰의 투구,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:489,자쿰의 투구,Zakum Helmet,殘暴炎魔頭盔,ジャクムの兜
MLUA_WEAPONTIERDATALOGIC_137,몬스터 50마리 처치 시 모든 스킬 쿨타임 {P}% 감소,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:489,몬스터 50마리 처치 시 모든 스킬 쿨타임 {P}% 감소,All skill cooldowns -{P}% after defeating 50 monsters,擊敗50隻怪物後所有技能冷卻時間減少 {P}%,モンスターを50体倒すと全スキルのクールタイム {P}%減少
MLUA_WEAPONTIERDATALOGIC_138,데비존의 모자,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:490,데비존의 모자,Davy Jones's Hat,戴維瓊斯的帽子,デイヴィ・ジョーンズの帽子
MLUA_WEAPONTIERDATALOGIC_139,템페스트 깃털모자,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:493,템페스트 깃털모자,Tempest Feather Hat,暴風羽毛帽,テンペストの羽根帽子
MLUA_WEAPONTIERDATALOGIC_140,스킬 사용 시 다음 기본 공격의 대미지 {P}% 증가 (10초),RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:493,스킬 사용 시 다음 기본 공격의 대미지 {P}% 증가 (10초),Using a skill increases your next Basic Attack's Damage by {P}% (10s),使用技能時，下一次普通攻擊的傷害增加 {P}%(10秒),スキル使用時、次の通常攻撃のダメージが{P}%増加(10秒)
MLUA_WEAPONTIERDATALOGIC_141,벨룸의 헬름,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:494,벨룸의 헬름,Vellum's Helm,貝倫的頭盔,ベルムのヘルム
MLUA_WEAPONTIERDATALOGIC_142,스킬 사용 후 다음 스킬의 대미지 {P}% 증가 (10초),RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:494,스킬 사용 후 다음 스킬의 대미지 {P}% 증가 (10초),"After using a skill, your next skill's Damage +{P}% (10s)",使用技能後，下一個技能的傷害增加 {P}%(10秒),スキル使用後、次のスキルのダメージが{P}%増加(10秒)
MLUA_WEAPONTIERDATALOGIC_143,노가다 목장갑,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:499,노가다 목장갑,Work Gloves,工作手套,軍手
MLUA_WEAPONTIERDATALOGIC_144,알타이르 글러브,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:500,알타이르 글러브,Altair Gloves,牛郎星手套,アルタイルグローブ
MLUA_WEAPONTIERDATALOGIC_145,기본 공격 대미지 +{P}%,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:500,기본 공격 대미지 +{P}%,Basic Attack Damage +{P}%,普通攻擊傷害 +{P}%,通常攻撃ダメージ +{P}%
MLUA_WEAPONTIERDATALOGIC_146,하드레더 글로브,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:502,하드레더 글로브,Hard Leather Gloves,硬皮手套,ハードレザーグローブ
MLUA_WEAPONTIERDATALOGIC_147,기본 공격 20회마다 다음 기본 공격의 치명타 확률 +{P}% 증가 (5초),RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:502,기본 공격 20회마다 다음 기본 공격의 치명타 확률 +{P}% 증가 (5초),"Every 20 Basic Attacks, your next Basic Attack's Critical Rate +{P}% (5s)",每進行20次普通攻擊，下一次普通攻擊的爆擊率增加 {P}%(5秒),通常攻撃20回ごとに、次の通常攻撃のクリティカル率が{P}%増加(5秒)
MLUA_WEAPONTIERDATALOGIC_148,해군 함장의 장갑,RootDesk/MyDesk/Inventory/Core/Logic/WeaponTierDataLogic.mlua:503,해군 함장의 장갑,Navy Captain's Gloves,海軍艦長的手套,海軍艦長の手袋
